#MCS	Volume_energy
80300	52919.44460400152
80400	51857.64176836012
80500	52104.20044073285
80600	52943.12411314633
80700	52986.99581738133
80800	51277.99865083908
80900	52009.216899604726
81000	51744.84946238379
81100	52860.02406171908
81200	51327.37377964458
81300	53145.38527426739
81400	52933.920527219896
81500	53242.04402362565
81600	53460.51973542715
81700	54455.04423982448
81800	53643.232032098786
81900	53980.044431983355
82000	52828.97150424373
82100	53501.39612764107
82200	53640.849517433715
82300	53487.162156033475
82400	52836.63952358725
82500	54988.76311062156
82600	54136.192286661884
82700	54419.17158889801
82800	54891.21248026875
82900	53590.054684365474
83000	54970.079134680804
83100	55092.67946185853
83200	54980.99393621436
83300	54648.90431490208
83400	55230.96696556911
83500	54717.69299520357
83600	55452.44716571369
83700	54113.41221888982
83800	55174.027564479074
83900	56860.520581502475
84000	55026.153446316865
84100	56248.01635319982
84200	55813.66872845951
84300	55825.78967083769
84400	55768.9879807999
84500	57265.20367541721
84600	55348.44173241697
84700	55874.85182039367
84800	56775.05077937202
84900	56249.58642399187
85000	55892.49044938172
85100	56422.72828669612
85200	56648.80774441064
85300	56882.54315462735
85400	56800.45046725588
85500	56912.74097983674
85600	56142.35065971742
85700	55381.00276202009
85800	57719.327039369266
85900	56943.23723587714
86000	56594.322245963085
86100	57265.88781994526
86200	56900.481102261954
86300	56912.33895749046
86400	57619.253932681735
86500	57641.46481216718
86600	58017.31872566251
86700	57319.191343489794
86800	57479.5486306525
86900	57286.960283291715
87000	58956.42536888614
87100	57572.84257089903
87200	56944.228674113365
87300	57433.477315612705
87400	57568.23958075368
87500	57427.698126869946
87600	57762.57956910944
87700	56988.99618233044
87800	56805.58258258587
87900	59444.55172222798
88000	59313.34961976885
88100	59778.52460972706
88200	59179.02468016731
88300	58434.42749876156
88400	59352.05347490455
88500	58448.70910079764
88600	59543.04220584515
88700	60120.97823476007
88800	59933.27985017968
88900	59672.8352955486
89000	57970.44554790576
89100	60494.90335249679
89200	60364.910113154125
89300	60663.39251337014
89400	59987.547538591105
89500	59987.673961972076
89600	59754.65465207431
89700	59899.60733435436
89800	60861.59006953504
89900	60890.737498820425
90000	60738.82417009305
90100	60632.87329386483
90200	60579.394020990076
90300	62576.57104710186
90400	61785.7131709276
90500	61594.060334059475
90600	61197.72098596263
90700	63062.88680971253
90800	63050.704402378964
90900	63483.731127859784
91000	62918.25793184179
91100	64096.761609288325
91200	62122.51420369162
91300	63532.64819357211
91400	62402.72816463982
91500	62663.199812552215
91600	63818.85905156476
91700	61959.82711067889
91800	63088.70296532359
91900	63806.68942351645
92000	63483.968392937306
92100	64404.24784466684
92200	63339.97965302446
92300	63229.79774214579
92400	64142.98525426186
92500	63597.15603745248
92600	64430.67648648499
92700	61887.6280531158
92800	64191.02208732826
92900	63303.61822181829
93000	64019.654764034814
93100	64463.56521516637
93200	65746.76798364431
93300	65168.06754045987
93400	64842.99861018098
93500	65215.23134916072
93600	64473.77343202417
93700	64463.22042325403
93800	65379.26452258717
93900	65421.33048421732
94000	64727.56264185114
94100	65974.39648524857
94200	65043.82511771764
94300	65435.12216973197
94400	65241.652308766934
94500	65679.1287803096
94600	65015.94670383834
94700	65626.22727625837
94800	65319.783338126115
94900	66304.61561003365
95000	66933.26961821323
95100	65876.51088859332
95200	66614.96337941993
95300	64806.45343063933
95400	65442.00217579875
95500	66138.84113418788
95600	66837.54542777863
95700	67432.69681569486
95800	67187.37827902385
95900	66711.17524636343
96000	67066.48455340514
96100	66292.08420716369
96200	66687.99189225188
96300	67514.16800173398
96400	67434.46021043598
96500	66796.98309233495
96600	66863.88534379425
96700	66732.10150679342
96800	66964.24064973171
96900	67320.88003949894
97000	67434.98991153833
97100	68979.00374198044
97200	67919.31076097372
97300	67547.57619931195
97400	68477.9064956399
97500	66496.38570457544
97600	69561.85081605158
97700	67981.09179922189
97800	69357.12142580314
97900	67656.37207091077
98000	67172.4679849572
98100	67639.41360149316
98200	68673.80708188855
98300	69125.52133531288
98400	68750.7124339711
98500	69095.95920501222
98600	70244.57600007686
98700	70281.08587903992
98800	70370.71434841692
98900	69520.66592650181
99000	70466.87777385708
99100	69999.77559620654
99200	69550.7328670285
99300	68009.7966732597
99400	69598.7845446693
99500	70399.91700467908
99600	71067.79867746776
99700	71705.84390162457
99800	70097.17579089728
99900	70214.94027758761
100000	70006.11794385168
100100	71369.06518961875
100200	71478.55405566844
100300	70931.71545516154
100400	70671.46085810933
100500	71074.49433445731
100600	70289.37993950893
100700	70160.37203493372
100800	70331.83073920659
100900	70756.05113175794
101000	70582.79078983629
101100	71544.41864736778
101200	70527.20257005306
101300	70656.9572638647
101400	70686.4083774234
101500	71444.34320060675
101600	69468.15482813808
101700	71311.18841279951
101800	71385.00188669591
101900	72113.11616547118
102000	72304.06795704554
102100	71772.39672113703
102200	72660.56812054334
102300	72092.78871105249
102400	72202.49736429543
102500	73020.29653551799
102600	72011.39641520366
102700	72659.91759064226
102800	73268.82956238445
102900	72492.19779721252
103000	72169.48264217074
103100	73044.93377478345
103200	72954.54953964824
103300	74808.5230345808
103400	72389.65482964719
103500	72205.67133558202
103600	72385.48083643771
103700	72937.62313809241
103800	74743.3839859763
103900	73369.59429214815
104000	74416.25871989336
104100	74462.08916220683
104200	75519.382611634
104300	73446.51190192881
104400	73939.40047561348
104500	73831.46486298567
104600	74904.46604860073
104700	75290.15335520849
104800	73996.18335399596
104900	73474.42958290088
105000	74585.02605153891
105100	74200.6376319665
105200	74856.50783773878
105300	73446.11511789385
105400	72714.30693768349
105500	74955.90021121046
105600	74794.61510150721
105700	75756.83350397987
105800	75627.49389113282
105900	74923.46082812571
106000	75445.38729558625
106100	74455.78442943147
106200	75150.80403325483
106300	75130.54828292197
106400	76305.29720185287
106500	75650.16575708853
106600	75788.5342703508
106700	76527.5330603596
106800	75915.79722073434
106900	77945.69221859857
107000	75582.36362996625
107100	76872.40800255524
107200	75342.18572775902
107300	75844.3475495689
107400	75715.28664800142
107500	76487.85794455941
107600	77582.81263095178
107700	77146.15456012634
107800	76361.08885240597
107900	76852.31144299264
108000	76138.11665677761
108100	78125.09559620556
108200	76105.59931669873
108300	78556.4080114426
108400	77939.18215652677
108500	77667.46624884171
108600	77592.6098230118
108700	77647.52258339021
108800	78458.90751630584
108900	77904.14791909615
109000	77487.03611177819
109100	79708.2656892972
109200	77966.15384076761
109300	78353.28417891469
109400	79851.86006648299
109500	80377.75274202845
109600	79217.37678503951
109700	79424.9005034972
109800	80484.19576416872
109900	80762.68223361396
110000	78996.85413563314
110100	80008.90415640666
110200	80031.10398476908
110300	78725.34015382931
110400	80393.55636444768
110500	81044.43350761477
110600	81478.1258908572
110700	80307.32476191878
110800	79818.78713950147
110900	81808.41853897476
111000	81482.1799197609
111100	79708.58198275774
111200	80337.42949486274
111300	80794.12133008889
111400	82024.17722657353
111500	81031.83894456926
111600	80520.43642725672
111700	81271.94200316336
111800	82417.37191348804
111900	81852.56768081873
112000	80757.80810818821
112100	81575.10816961889
112200	82635.38921547997
112300	82628.39068826044
112400	80081.20659146353
112500	81328.54919079866
112600	81985.79419493422
112700	80629.32771056089
112800	81621.26842287758
112900	81993.14040708735
113000	80941.23843217049
113100	81547.38916494824
113200	81620.3537728182
113300	81114.46363578194
113400	82029.51079002664
113500	81998.62672673992
113600	83574.22272519534
113700	83852.5356640715
113800	83636.99674899697
113900	83426.49733919704
114000	83668.13330341529
114100	83922.4621637892
114200	84283.1699551747
114300	82512.9748147567
114400	83541.7855088017
114500	83644.25026847643
114600	84360.85253802934
114700	84357.82520968397
114800	84455.43671304556
