#MCS	Total_energy
127400	623341.4439936779
127500	624826.9957557096
127600	625189.3125430853
127700	626786.8808133672
127800	627523.802971276
127900	628501.4501617283
128000	629325.1826961958
128100	630389.6749189565
128200	630419.3663947269
128300	630839.2710274422
128400	632027.9724205368
128500	633802.5991510333
128600	633982.5326951353
128700	634958.6315007252
128800	635639.6452729033
128900	636623.8299626439
129000	637752.2136699272
129100	638475.0002105292
129200	639783.439781433
129300	640363.7789825209
129400	641517.1490406593
129500	642170.4391738605
129600	643275.0760825505
129700	644411.6855597752
129800	645809.1533548514
129900	645901.3118005372
130000	646283.0437372751
130100	647641.2076366546
130200	648341.1164193216
130300	649011.0209014443
130400	649926.2160721587
130500	651237.6666533394
130600	652321.4169629968
130700	652350.6893251402
130800	653316.2953927813
130900	654797.0562941534
131000	655910.6310710897
131100	656144.6934644539
131200	656687.235079378
131300	658365.890467855
131400	659775.3481427704
131500	659704.1798513121
131600	660015.2336148272
131700	661659.8030879085
131800	661771.904351997
131900	664349.3505709122
132000	664200.1228169965
132100	665508.1132366122
132200	666918.6133346049
132300	666991.7420785492
132400	668195.672829781
132500	669891.9812652728
132600	668881.2233361808
132700	670432.7364926642
132800	671406.384536381
132900	672706.3971532184
133000	673814.9248253452
133100	674574.9002828739
133200	674913.1625963828
133300	676309.0260011209
133400	677097.428228321
133500	677992.5006895545
133600	678744.3283185087
133700	678952.1738502459
133800	682011.0128591607
133900	680576.0942839416
134000	681819.853068204
134100	682610.3911755965
134200	683288.8567857895
134300	684494.2492933023
134400	685592.6354050413
134500	685645.5490438212
134600	687408.4917802406
134700	688022.1134123978
134800	688337.8246075991
134900	688858.5982329672
135000	689797.5439765528
135100	690945.6229596909
135200	692320.2465382102
135300	693447.6752984568
135400	693433.1742175438
135500	693845.9209439507
135600	694597.2443502758
135700	695301.1489210846
135800	697611.9654870825
135900	696036.0856636722
136000	696875.3290583835
136100	698218.6834198541
136200	699170.917021285
136300	699492.5905776593
136400	700776.2797599732
136500	702308.8096750063
136600	702482.3534169415
136700	704183.0583497093
136800	705129.1775204914
136900	704283.7650361971
137000	705730.9364703003
137100	708141.3653943391
137200	707487.5952917885
137300	709337.0390653015
137400	709736.661137489
137500	712322.5027339422
137600	711047.061714371
137700	712716.8661022654
137800	713835.1211279057
137900	713733.7424596222
138000	714220.7739634146
138100	716079.2706351543
138200	716179.0444737686
138300	717096.174145287
138400	718158.6311563752
138500	719357.4399542455
138600	721176.6160459759
138700	720451.5626084649
138800	721201.4268781316
138900	722459.3916507473
139000	724194.8783071806
139100	725196.2096060625
139200	725631.5715971207
139300	726182.1547758527
139400	727805.5368800844
139500	728506.3303831326
139600	729104.6525878176
139700	731064.3543035074
139800	730092.4264257186
139900	732635.8223701232
140000	733436.4217718173
140100	732683.1566848435
140200	735116.7450555282
140300	735486.0966660704
140400	737952.3920486793
140500	738722.380943239
140600	739556.3190778779
140700	739806.2253257977
140800	741752.129166838
140900	742236.1918955441
141000	743266.2259119031
141100	744427.9192543534
141200	745870.8133187137
141300	747214.5994129136
141400	747985.3118885581
141500	746896.5779639641
141600	749672.7303119167
141700	749792.0582845841
141800	750941.2557329235
141900	752484.1711063624
142000	752345.5260397599
142100	754937.3523088436
142200	755156.877591068
142300	758288.9433210058
142400	758249.9713590734
142500	757825.5236447183
142600	759940.1672794311
142700	760987.9508749804
142800	761736.738582586
142900	763826.4021288877
143000	765371.524024631
143100	766888.0337136898
143200	766015.5968942778
143300	767927.902264248
143400	767944.4715688634
143500	769887.6716520947
143600	770450.2466877117
143700	771721.8296253462
143800	772649.7234116932
143900	773165.2392774097
144000	774206.6342695305
144100	777053.8059321791
144200	777006.1585138293
144300	778082.3511325361
144400	778167.2785246928
144500	779518.8570519025
144600	780853.6205486435
144700	782166.5281564852
144800	782320.1636252032
144900	784557.6084520626
145000	784639.8337553636
145100	785684.123867163
145200	787117.4864453988
145300	787814.0255346311
145400	787710.2551425773
145500	790248.3746116807
145600	790466.5077563144
145700	790870.9126055632
145800	792504.6743156684
145900	793841.605609134
146000	795053.2465330749
146100	794692.448556327
146200	796620.518028261
146300	798223.4853995327
146400	799068.3509811854
146500	799495.379780015
146600	801592.1653359433
146700	801800.082491482
146800	803047.7689841987
146900	805310.1322487603
147000	807424.4704013298
147100	808824.9938991542
147200	808890.8374230867
147300	810578.7832946767
147400	811869.8004303284
147500	813209.701909079
147600	813563.8356436867
147700	815556.1352851121
147800	816951.0081290724
147900	817982.3420456528
148000	817986.3880664309
148100	819675.9781737347
148200	820828.6214255131
148300	822117.3843710352
148400	822290.5078384879
148500	824238.9880034669
148600	824564.6389665742
148700	827222.6446322342
148800	828432.8025090349
148900	829374.7422578727
149000	830881.9223565557
149100	831637.289107546
149200	833198.888419836
149300	833756.6151677183
149400	834492.9252609962
149500	836728.638742201
149600	837695.2833306527
149700	838796.4526320345
149800	838187.5206876319
149900	840154.7315803684
150000	841095.1324549472
150100	842801.1848988655
150200	844486.2965199518
150300	845690.5565892956
150400	847012.269762811
150500	848126.8510532482
150600	849177.1334668847
150700	852359.8093569662
150800	851609.0882665493
150900	853635.386888133
151000	854477.9950318766
151100	855043.0418116755
151200	856916.8940711218
151300	857820.4911041687
