#MCS	VS_mean
60000	0.3754212962962963
60100	0.37284147334147344
60200	0.37672893772893784
60300	0.36806654456654464
60400	0.37239316239316234
60500	0.3788280423280423
60600	0.3721054131054131
60700	0.3746484025234026
60800	0.3827393162393163
60900	0.371505698005698
61000	0.3876022588522589
61100	0.3816054131054132
61200	0.37808831908831914
61300	0.3788553135672702
61400	0.38042012617012627
61500	0.37748076923076923
61600	0.3755932030932031
61700	0.3655068172568173
61800	0.38299572649572655
61900	0.3822619047619048
62000	0.37602706552706555
62100	0.362173076923077
62200	0.36331481481481476
62300	0.376671448921449
62400	0.37858231583231583
62500	0.3832150997150998
62600	0.3754615384615384
62700	0.3823931115181115
62800	0.3744184981684981
62900	0.37610653235653235
63000	0.35967877492877487
63100	0.37342908017908016
63200	0.38061833536833534
63300	0.3863394383394384
63400	0.3834472934472935
63500	0.38171652421652424
63600	0.3814173789173789
63700	0.367932030932031
63800	0.3741994301994302
63900	0.37164138176638173
64000	0.3729666768416767
64100	0.3637271571021572
64200	0.3674642857142857
64300	0.3734663715913717
64400	0.3722509157509157
64500	0.37660113960113956
64600	0.3813489010989012
64700	0.37280982905982896
64800	0.3749681522181522
64900	0.3850942205942206
65000	0.3770444647944648
65100	0.37933709808709815
65200	0.3814729344729345
65300	0.3709159544159545
65400	0.3753529711029711
65500	0.36541697191697187
65600	0.3747222222222223
65700	0.37682621082621093
65800	0.3726217948717949
65900	0.3848725071225071
66000	0.37543350630850647
66100	0.3697136752136752
66200	0.396997150997151
66300	0.3716428571428571
66400	0.37914041514041513
66500	0.3848316035816036
66600	0.38355911680911686
66700	0.367946275946276
66800	0.37568108360349733
66900	0.3778935693935695
67000	0.3763048433048433
67100	0.38960576923076917
67200	0.37336172161172154
67300	0.38024187051773256
67400	0.37741585266585265
67500	0.37881695156695155
67600	0.3725369352869352
67700	0.369753713878714
67800	0.3822817416078286
67900	0.36435861823361826
68000	0.3874017094017094
68100	0.3797546760807631
68200	0.3770313390313391
68300	0.38304136141636147
68400	0.36699216524216516
68500	0.37350498575498575
68600	0.37976210826210827
68700	0.3786054131054132
68800	0.38993019943019946
68900	0.3830604395604396
69000	0.3772827635327635
69100	0.3750882173382174
69200	0.3785153133903134
69300	0.36897420634920647
69400	0.3750940170940172
69500	0.373488603988604
69600	0.3755530118030118
69700	0.3748530728530729
69800	0.3821025641025641
69900	0.3781514041514042
70000	0.3703119658119659
70100	0.3789309116809117
70200	0.3790384615384616
70300	0.37998646723646723
70400	0.3903529711029711
70500	0.37132738095238094
70600	0.37752716727716734
70700	0.3784732905982906
70800	0.36496896621896624
70900	0.36835754985754987
71000	0.3737118945868946
71100	0.3835804843304843
71200	0.3679884004884004
71300	0.3712606837606838
71400	0.3721100936100936
71500	0.3750528083028083
71600	0.3711015466015465
71700	0.38207122507122504
71800	0.3834348290598291
71900	0.36693727106227114
72000	0.36790740740740746
72100	0.3676719576719577
72200	0.37320238095238095
72300	0.3664035917785918
72400	0.37315628815628815
72500	0.3746709401709401
72600	0.3767307692307692
72700	0.37044444444444447
72800	0.3760181115181115
72900	0.37084472934472934
73000	0.37487464387464386
73100	0.3786577635327636
73200	0.37969047619047624
73300	0.3708576516076517
73400	0.37982794057794056
73500	0.37349002849002855
73600	0.3817260887260887
73700	0.3636392450142449
73800	0.3757720797720797
