#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
20800	0.46084979653004426	0.6501699706524636	0.7051365453885272	219.10347202818247
20900	0.4665681169282413	0.6546475628023035	0.7091769699092906	219.86426053527245
21000	0.4655640706668833	0.6532302900611522	0.7091091407658167	220.58669230322658
21100	0.46628634211601877	0.6525798692447884	0.7105492221436218	221.26814349904419
21200	0.46757969162069374	0.655957256872717	0.7097004902373001	221.97769494758947
21300	0.4615732225735378	0.6514552573687414	0.7039462370299856	222.76261779126435
21400	0.4647967261989903	0.6548278368946794	0.70598166225367	223.4533965278575
21500	0.4676602412471392	0.6551871118165774	0.7102773377417094	224.1309138147613
21600	0.4639446866243665	0.6557111432504545	0.7040414423350557	224.8040229095967
21700	0.4707724445027502	0.658808376287608	0.7112341504914335	225.4597476738826
21800	0.4662797521496556	0.6563514166135975	0.7067366060893889	226.1002359308841
21900	0.46749081225668254	0.6559143957887827	0.7083291935726763	226.86433473151308
22000	0.4706380095503023	0.657873946040894	0.7114444275213352	227.52620935865164
22100	0.4650066660971255	0.6561989981552891	0.7051754429558941	228.23321636772937
22200	0.4711907850636834	0.6592873388017455	0.7114324518535442	228.93695429466422
22300	0.4697722355660355	0.6591501854660702	0.7093389584222642	229.60616501505046
22400	0.46680999625061154	0.6593693206516007	0.7041316468423124	230.29543168290206
22500	0.47505316859736546	0.6626231560920389	0.7141780951854648	231.03537095271764
22600	0.47043921455482357	0.6609824799047925	0.7082431544188554	231.70633312889066
22700	0.46869013086815625	0.659905734372076	0.7068045011565666	232.3773545832653
22800	0.4726775131802748	0.6609498098650312	0.7112883564961185	233.08518955374555
22900	0.47635757176799176	0.6642202075759096	0.7139615827932343	233.75834031464154
23000	0.4728773547739009	0.6630677254509912	0.7101421455577822	234.4753640238701
23100	0.46751528474482984	0.6604551070000744	0.7041109681133474	235.13927717063197
23200	0.4713401881518716	0.6623757902463997	0.7081788682275655	235.75844949338156
23300	0.4722809278853369	0.6629111904781199	0.7085844434080835	236.42207927207727
23400	0.47147341420869293	0.6624589538350524	0.7070809110422134	237.0031524546189
23500	0.46887731609365246	0.6639485053976729	0.7022379712988317	237.67979909264102
23600	0.47329054600311676	0.6644789453412571	0.7086040661384484	238.38608896421266
23700	0.4749694786513761	0.665970536098492	0.7094008613712591	239.11250116648665
