#MCS	Surface_energy
55200	4618.548009089329
55300	4019.973182765123
55400	4361.5207350131095
55500	4472.002174204904
55600	4138.357108252571
55700	3993.8954461317066
55800	4129.833525054123
55900	4017.0673341694405
56000	4144.055859155663
56100	4128.481776567276
56200	4601.93912626496
56300	4423.054173832285
56400	4432.09260817458
56500	4096.881871110752
56600	4459.549188931711
56700	4636.228760936352
56800	4219.411876576234
56900	3980.355287396357
57000	4154.293635451433
57100	4984.622209058231
57200	4282.4590900575595
57300	4218.1648384336895
57400	4466.845712082763
57500	4469.333542069968
57600	4748.127245448896
57700	4610.977015627277
57800	4326.670101737035
57900	4311.753349030727
58000	4367.333874619591
58100	4920.033528922484
58200	4168.96496944993
58300	4788.01390394579
58400	4527.526596408808
58500	4318.433869567279
58600	3873.6896933644844
58700	4030.393208252058
58800	4560.570827943347
58900	4438.392598105663
59000	4384.513318909038
59100	4663.789720437663
59200	4445.792793658008
59300	4563.519324132607
59400	4639.500900935201
59500	4243.418133862644
59600	4967.479236677284
59700	3862.9998876712734
59800	4440.068095515293
59900	4434.769446718414
60000	4846.521980611431
60100	4474.645288748575
60200	4765.91568792554
60300	4906.479880821481
60400	4392.812561939098
60500	4448.181671828983
60600	4452.628390721988
60700	4348.089343361844
60800	4633.3867181472815
60900	4525.16171385402
61000	4925.015281368448
61100	4945.628018220521
61200	5099.543411797013
61300	4587.295829523069
61400	4825.837772873951
61500	4715.9499583412435
61600	4917.822839899805
61700	4735.8439271778725
61800	4721.162769849701
61900	4138.735296494306
62000	4320.101339655798
62100	4689.483787190392
62200	4572.063113168716
62300	4118.859316664358
62400	4484.483096369984
62500	4917.144508849094
62600	4663.8078107903675
62700	4558.945841644343
62800	4366.220726632128
62900	5226.939564829434
63000	4776.547110653165
63100	4380.06487719948
63200	4648.188389413677
63300	4441.687065983205
63400	4418.524298561955
63500	5238.375491784649
63600	4763.968456366415
63700	5042.9054613614835
63800	5397.003977129738
63900	4785.107660559488
64000	4861.585259849754
64100	4708.199847260857
64200	5018.99473007631
64300	5245.293259237371
64400	4785.843980820216
64500	4846.73385073517
64600	4644.3155552864055
64700	4736.721875827659
64800	4288.271745565549
64900	4841.100203654354
65000	5381.230542829728
65100	4558.728992123895
65200	4525.8197056136605
65300	4481.1561680142595
65400	4198.686529849446
65500	5021.509360809336
65600	4694.472280323677
65700	5308.9326007613345
65800	4885.020159521912
65900	4462.614241914373
66000	5063.362053668831
66100	4830.112824122294
