#MCS	Volume_energy
98900	55758.15830835564
99000	56960.36303277485
99100	57886.43544478568
99200	56504.59167088796
99300	57157.0959191421
99400	57702.787298839925
99500	57806.23671101034
99600	56701.57860071758
99700	57806.67737720862
99800	58410.49321194637
99900	57680.057512308646
100000	57410.240440778725
100100	57107.139819265685
100200	57945.450512355295
100300	57570.230141113236
100400	58350.60971701323
100500	57178.50529905392
100600	58075.00715458109
100700	57743.23322165246
100800	57575.51852710677
100900	56848.98786563078
101000	58138.7461422763
101100	60562.17741987819
101200	56986.630012514506
101300	59447.569841343146
101400	59928.857087195975
101500	59307.49016438268
101600	58102.66269376529
101700	59313.344595335184
101800	58554.3781789111
101900	58821.53260653774
102000	60328.2381296815
102100	58080.870105735994
102200	59459.698092046754
102300	59561.5686796404
102400	60002.99197797604
102500	60897.76733989985
102600	59134.72614726339
102700	59657.57217292797
102800	59043.538493002896
102900	59334.80499496215
103000	59509.54373761727
103100	60791.82060150382
103200	60323.01705536865
103300	58987.25584987279
103400	59161.84570481183
103500	60299.09461690169
103600	60433.896877057385
103700	60039.5100293574
103800	59662.113040317854
103900	59549.0723070218
104000	60262.68017271547
104100	59802.95412554588
104200	60369.62778183971
104300	59777.891285124584
104400	60954.05228389165
104500	59602.78800469237
104600	60642.60249008939
104700	60455.782825005146
104800	61036.334107253526
104900	62687.82648446533
105000	60280.09252646314
105100	61237.24218107854
105200	61137.212363921
105300	62409.473476969615
105400	62217.93903434037
105500	60288.48303923461
105600	60759.24890789896
105700	60661.07926980609
105800	60526.022250448805
105900	61750.8069416879
106000	61468.63452775315
106100	61433.87462070774
106200	62129.54221396022
106300	61392.051882397274
106400	61864.97668680897
106500	60672.27968828097
106600	62553.36169044735
106700	62649.09082042714
106800	60878.14417183309
106900	62151.12869773247
107000	61864.46219137071
107100	61739.09367024987
107200	62686.33318780753
107300	62001.21799156185
107400	62327.205297573
107500	63227.192467890556
107600	62083.153177495245
107700	61444.948503550644
107800	62478.797603337865
107900	60527.08359181533
108000	62878.53690294668
108100	61950.08143643442
108200	63582.9455951588
108300	62271.23580087395
108400	62021.71065242036
108500	61267.68887714446
108600	62665.89741199068
108700	62812.99938011734
108800	62875.47791514648
108900	62655.16756422466
